ref_x,ref_y,ref_steering,lookahead,velocity
40.5494807305102,99.6440763107812,-0.245302922412405,6.56575908622633,7.54697077587595
40.7183562609003,99.6072736661771,-0.257315926808052,6.39757702468727,7.42684073191948
41.0932433229672,99.5219826386652,-0.255367081616944,6.42486085736279,7.44632918383056
41.1771153346873,99.5022515161882,-0.254639529962243,6.4350465805286,7.45360470037757
41.2609310368733,99.4822912999018,-0.259773860491937,6.36316595311289,7.40226139508063
41.4108456041902,99.4460291075215,-0.264782928820942,6.29303899650681,7.35217071179058
41.5820185371439,99.4038235786806,-0.271465461634334,6.19948353711932,7.28534538365666
41.6739618791505,99.3808225798829,-0.279314263862187,6.08960030592939,7.20685736137813
41.7658493999305,99.3576084666735,-0.287259362532444,5.97836892454578,7.12740637467556
41.9426148376942,99.3123636796851,-0.294478848786561,5.87729611698814,7.05521151213439
42.1586252008289,99.2561113399419,-0.335156630151562,5.30780717787814,6.64843369848439
42.3714899146871,99.1997271536872,-0.333779074904965,5.3270929513305,6.66220925095035
42.4122184505344,99.1888308382622,-0.330164375847519,5.37769873813473,6.69835624152481
42.4529347950193,99.1778892006666,-0.328947597488757,5.3947336351574,6.71052402511243
42.5760955544946,99.1445099704252,-0.331801868613297,5.35477383941384,6.68198131386703
42.7022125697547,99.1099165399179,-0.335076450712421,5.3089296900261,6.64923549287579
42.7522096921872,99.0960507799184,-0.338672406283546,5.25858631203036,6.61327593716454
42.8021677621202,99.0820432955368,-0.341937977661353,5.21286831274106,6.58062022338647
42.8999200121485,99.0542100768103,-0.343851122208611,5.18608428907945,6.56148877791389
43.0058907486661,99.0233608142894,-0.34406960855789,5.18302548018954,6.5593039144211
43.1193844415815,98.9893642628627,-0.3425411463901,5.2044239505386,6.574588536099
43.2597425291508,98.9456792196749,-0.338715822010123,5.25797849185828,6.61284177989877
43.4350244438915,98.8881424286495,-0.331232578976771,5.36274389432521,6.68767421023229
43.6906568934076,98.7973475364999,-0.340220704299719,5.23691013980393,6.59779295700281
43.9565276473141,98.6930986442887,-0.335987552294322,5.2961742678795,6.64012447705678
44.1982383800386,98.5887438843775,-0.325537532721015,5.44247454190579,6.74462467278985
44.445526128925,98.4718189487333,-0.31828898555239,5.54395420226655,6.8171101444761
44.729460963359,98.324077978168,-0.327356157432679,5.4170137959425,6.72643842567321
44.7633219521005,98.3054452878628,-0.323043525675918,5.47739064053715,6.76956474324082
44.7970823822844,98.2866233659923,-0.314936600617491,5.59088759135513,6.85063399382509
44.8930869741918,98.2317772740903,-0.325486371289948,5.44319080194073,6.74513628710052
44.9907685001987,98.1739906308238,-0.321570489262978,5.49801315031831,6.78429510737022
45.1124524374125,98.099255678673,-0.317333838897705,5.55732625543213,6.82666161102295
45.2644346045637,98.001706814678,-0.310464833830309,5.65349232637568,6.89535166169691
45.2999456243977,97.9782307911139,-0.300389028638164,5.7945535990657,6.99610971361836
45.3353277471942,97.954562400425,-0.287509165730329,5.97487167977539,7.12490834269671
45.4370257945836,97.8850052269099,-0.273460064495273,6.17155909706617,7.26539935504727
45.5420288087115,97.8108329201717,-0.25847239699139,6.38138644212054,7.4152760300861
45.6973141646038,97.6967533979782,-0.241903078266325,6.61335690427145,7.58096921733675
45.8922269995827,97.5461469294598,-0.223736853262439,6.86768405432585,7.76263146737561
46.2433517947325,97.2543129587127,-0.204394325482043,7.1384794432514,7.95605674517958
46.2628442144061,97.2373327780076,-0.186342513749145,7.39120480751197,8.13657486250855
46.2822762399302,97.2202828655115,-0.198348447370245,7.22312173681657,8.01651552629755
46.3527098590211,97.1574650022814,-0.196030945536114,7.2555667624944,8.03969054463886
46.4224571314332,97.0936985871276,-0.191362562334907,7.3209241273113,8.08637437665093
46.5061701586753,97.0151382342138,-0.199106175383086,7.2125135446368,8.00893824616914
46.6052978537044,96.9192935927892,-0.196417135652315,7.25016010086759,8.03582864347685
46.6471204962506,96.8778884796702,-0.197303707212015,7.23774809903179,8.02696292787985
46.6886145473939,96.8361522756335,-0.200286101487344,7.19599457917719,7.99713898512656
46.7663005907522,96.7562624335132,-0.204524554909134,7.13665623127213,7.95475445090866
46.8495355136662,96.6681193736216,-0.209887675507856,7.06157254289001,7.90112324492144
46.9336530882714,96.5761971206751,-0.216042556967341,6.97540420245723,7.83957443032659
47.0360428723127,96.4601112193003,-0.222010257366514,6.89185639686881,7.77989742633486
47.1613722824642,96.3111264547436,-0.235131190106256,6.70816333851242,7.64868809893744
47.3185018851003,96.1123266447937,-0.232779348128067,6.74108912620707,7.67220651871933
47.5058171753908,95.855268407756,-0.228604399881635,6.7995384016571,7.71395600118364
47.6921572296156,95.5741662558797,-0.231646496175638,6.75694905354107,7.68353503824362
47.8549498077175,95.3041875143462,-0.234508792314653,6.71687690759486,7.65491207685347
47.9989009230327,95.0433704322877,-0.238276549898261,6.66412830142435,7.61723450101739
48.0233159116861,94.9968321657908,-0.242644738561298,6.60297366014183,7.57355261438702
48.0474239581988,94.9501353953648,-0.246973208350495,6.54237508309307,7.53026791649505
48.1040731071995,94.8374496644031,-0.250418170563894,6.49414561210548,7.49581829436106
48.1622765415077,94.7172581378463,-0.25279818919833,6.46082535122338,7.4720181080167
48.2389515785672,94.5518280893542,-0.254222822039585,6.44088049144581,7.45777177960415
48.310522616204,94.3897300381947,-0.254576898343551,6.43592342319029,7.45423101656449
